customer_id,name,age,gender,income,region,purchase_amount,upload_timestamp,avg_purchase_amount,purchase_frequency,customer_lifespan_months,calculated_clv,clv_tier
3464,"Ana Dela Cruz",49,Male,88935.48,"Region VII",602.43,"2026-01-06 07:05:25",602.43,0.80,36,1445.83,Bronze
2081,"Elena Torres",61,Female,12334.83,"Region XI",601.87,"2026-01-06 07:05:25",601.87,0.80,36,1444.49,Bronze
5194,"Luz Garcia",31,Female,80882.65,"Region VI",600.89,"2026-01-06 07:05:25",600.89,0.80,36,1442.14,Bronze
2425,"Juan Garcia",41,Female,50203.07,"Region IX",720.62,"2026-01-06 07:05:25",720.62,0.80,30,1441.24,Bronze
7913,"Elena Martinez",40,Male,49875.74,"Region III",900.10,"2026-01-06 07:05:25",900.10,0.80,24,1440.16,Bronze
7003,"Rafael Fernandez",28,Male,41464.99,"Region III",1198.17,"2026-01-06 07:05:25",1198.17,1.20,12,1437.80,Bronze
6596,"Jose Garcia",28,Male,18356.47,"Region VI",1193.35,"2026-01-06 07:05:25",1193.35,1.20,12,1432.02,Bronze
6190,"Carlos Garcia",18,Female,53176.29,"Region XIII",894.93,"2026-01-06 07:05:25",894.93,0.80,24,1431.89,Bronze
6281,"Jose Garcia",21,Other,55714.03,"Region IV-A",894.66,"2026-01-06 07:05:25",894.66,0.80,24,1431.46,Bronze
3856,"Juan Torres",47,Male,21677.69,"Region IX",894.39,"2026-01-06 07:05:25",894.39,0.80,24,1431.02,Bronze
2819,"Ana Santos",47,Female,92590.48,"Region I",596.04,"2026-01-06 07:05:25",596.04,0.80,36,1430.50,Bronze
7721,"Juan Dela Cruz",78,Other,42883.63,"Region II",595.81,"2026-01-06 07:05:25",595.81,0.80,36,1429.94,Bronze
4391,"Maria Fernandez",51,Male,52542.20,"Region III",595.09,"2026-01-06 07:05:25",595.09,0.80,36,1428.22,Bronze
3046,"Jose Rodriguez",63,Male,22678.43,"Region XIII",594.34,"2026-01-06 07:05:25",594.34,0.80,36,1426.42,Bronze
383,"Carmen Martinez",57,Other,37988.14,BARMM,594.10,"2026-01-06 07:05:25",594.10,0.80,36,1425.84,Bronze
2302,"Carmen Fernandez",55,Female,31539.49,BARMM,594.01,"2026-01-06 07:05:25",594.01,0.80,36,1425.62,Bronze
1146,"Jose Lopez",20,Male,41014.47,"Region XII",1187.64,"2026-01-06 07:05:25",1187.64,1.20,12,1425.17,Bronze
3108,"Ana Fernandez",70,Female,51406.04,"Region VI",593.47,"2026-01-06 07:05:25",593.47,0.80,36,1424.33,Bronze
6371,"Rafael Fernandez",38,Other,71911.28,"Region VIII",592.23,"2026-01-06 07:05:25",592.23,0.80,36,1421.35,Bronze
788,"Rafael Santos",44,Male,14763.18,NCR,887.24,"2026-01-06 07:05:25",887.24,0.80,24,1419.58,Bronze
9545,"Rafael Torres",19,Other,40084.27,NCR,1182.91,"2026-01-06 07:05:25",1182.91,1.20,12,1419.49,Bronze
2194,"Carlos Fernandez",63,Male,37500.04,"Region II",591.45,"2026-01-06 07:05:25",591.45,0.80,36,1419.48,Bronze
2693,"Pedro Martinez",66,Female,15432.54,"Region XII",591.01,"2026-01-06 07:05:25",591.01,0.80,36,1418.42,Bronze
4370,"Jose Rivera",52,Other,43566.29,"Region V",590.51,"2026-01-06 07:05:25",590.51,0.80,36,1417.22,Bronze
4421,"Maria Fernandez",25,Male,25385.97,"Region VII",1180.98,"2026-01-06 07:05:25",1180.98,1.20,12,1417.18,Bronze
5862,"Rafael Santos",30,Other,75393.23,NCR,590.41,"2026-01-06 07:05:25",590.41,0.80,36,1416.98,Bronze
6348,"Juan Santos",45,Male,34130.75,"Region IV-B",883.60,"2026-01-06 07:05:25",883.60,0.80,24,1413.76,Bronze
1197,"Luz Rodriguez",31,Other,90644.07,"Region X",588.77,"2026-01-06 07:05:25",588.77,0.80,36,1413.05,Bronze
8899,"Carlos Reyes",35,Other,79388.10,"Region IX",588.39,"2026-01-06 07:05:25",588.39,0.80,36,1412.14,Bronze
4059,"Maria Lopez",49,Female,60610.35,BARMM,705.83,"2026-01-06 07:05:25",705.83,0.80,30,1411.66,Bronze
8435,"Juan Martinez",71,Male,47737.50,NCR,587.74,"2026-01-06 07:05:25",587.74,0.80,36,1410.58,Bronze
5280,"Luz Rivera",66,Other,53440.13,"Region VI",587.48,"2026-01-06 07:05:25",587.48,0.80,36,1409.95,Bronze
4986,"Rafael Santos",22,Male,32481.03,"Region IV-B",1174.94,"2026-01-06 07:05:25",1174.94,1.20,12,1409.93,Bronze
3672,"Carlos Rodriguez",38,Female,81403.28,"Region XII",587.08,"2026-01-06 07:05:25",587.08,0.80,36,1408.99,Bronze
6081,"Elena Dela Cruz",34,Male,50178.69,"Region VI",879.89,"2026-01-06 07:05:25",879.89,0.80,24,1407.82,Bronze
239,"Maria Rivera",62,Other,27036.24,"Region XIII",586.15,"2026-01-06 07:05:25",586.15,0.80,36,1406.76,Bronze
6473,"Carmen Martinez",18,Female,39605.22,"Region II",1168.16,"2026-01-06 07:05:25",1168.16,1.20,12,1401.79,Bronze
4681,"Juan Martinez",23,Other,47912.51,"Region III",1167.85,"2026-01-06 07:05:25",1167.85,1.20,12,1401.42,Bronze
7710,"Elena Reyes",27,Male,50274.88,"Region IX",875.76,"2026-01-06 07:05:25",875.76,0.80,24,1401.22,Bronze
8399,"Elena Torres",77,Female,33043.20,"Region IV-B",582.92,"2026-01-06 07:05:25",582.92,0.80,36,1399.01,Bronze
2318,"Ana Lopez",52,Male,57781.54,"Region VI",582.68,"2026-01-06 07:05:25",582.68,0.80,36,1398.43,Bronze
8479,"Maria Garcia",36,Male,66003.80,"Region XI",873.64,"2026-01-06 07:05:25",873.64,0.80,24,1397.82,Bronze
3062,"Ana Dela Cruz",33,Male,59303.26,"Region VII",873.63,"2026-01-06 07:05:25",873.63,0.80,24,1397.81,Bronze
70,"Maria Reyes",70,Female,32572.00,"Region VII",582.21,"2026-01-06 07:05:25",582.21,0.80,36,1397.30,Bronze
8507,"Rafael Martinez",19,Female,11516.10,"Region XII",1164.01,"2026-01-06 07:05:25",1164.01,1.20,12,1396.81,Bronze
9931,"Ana Santos",63,Female,13786.59,"Region II",581.67,"2026-01-06 07:05:25",581.67,0.80,36,1396.01,Bronze
6484,"Carlos Martinez",28,Female,46189.85,"Region XII",1163.30,"2026-01-06 07:05:25",1163.30,1.20,12,1395.96,Bronze
4197,"Maria Lopez",18,Male,57852.98,"Region X",872.05,"2026-01-06 07:05:25",872.05,0.80,24,1395.28,Bronze
9595,"Jose Garcia",27,Female,31779.63,"Region I",1162.20,"2026-01-06 07:05:25",1162.20,1.20,12,1394.64,Bronze
5019,"Jose Garcia",23,Other,19387.28,"Region XIII",1157.62,"2026-01-06 07:05:25",1157.62,1.20,12,1389.14,Bronze
7069,"Juan Martinez",20,Other,64047.47,"Region XI",867.67,"2026-01-06 07:05:25",867.67,0.80,24,1388.27,Bronze
3777,"Carmen Reyes",59,Other,10761.98,"Region VIII",578.09,"2026-01-06 07:05:25",578.09,0.80,36,1387.42,Bronze
6921,"Carmen Dela Cruz",72,Female,33840.08,"Region I",577.95,"2026-01-06 07:05:25",577.95,0.80,36,1387.08,Bronze
6164,"Rafael Fernandez",40,Male,25972.93,"Region X",865.57,"2026-01-06 07:05:25",865.57,0.80,24,1384.91,Bronze
3451,"Carlos Dela Cruz",48,Male,78872.84,CAR,576.15,"2026-01-06 07:05:25",576.15,0.80,36,1382.76,Bronze
1187,"Ana Rivera",41,Other,21759.01,CAR,863.67,"2026-01-06 07:05:25",863.67,0.80,24,1381.87,Bronze
7936,"Elena Martinez",43,Female,80111.92,CAR,574.58,"2026-01-06 07:05:25",574.58,0.80,36,1378.99,Bronze
8043,"Elena Rodriguez",33,Other,87170.46,"Region VI",574.42,"2026-01-06 07:05:25",574.42,0.80,36,1378.61,Bronze
7453,"Elena Rodriguez",62,Male,59791.19,"Region IV-A",574.28,"2026-01-06 07:05:25",574.28,0.80,36,1378.27,Bronze
9764,"Juan Rivera",72,Female,38502.33,"Region XI",574.27,"2026-01-06 07:05:25",574.27,0.80,36,1378.25,Bronze
4388,"Luz Reyes",75,Other,31176.88,"Region X",573.83,"2026-01-06 07:05:25",573.83,0.80,36,1377.19,Bronze
6991,"Maria Lopez",37,Other,89696.60,"Region I",573.83,"2026-01-06 07:05:25",573.83,0.80,36,1377.19,Bronze
7963,"Pedro Dela Cruz",19,Other,68003.48,"Region IV-B",860.63,"2026-01-06 07:05:25",860.63,0.80,24,1377.01,Bronze
6276,"Rafael Garcia",21,Other,69840.14,"Region V",858.65,"2026-01-06 07:05:25",858.65,0.80,24,1373.84,Bronze
9444,"Jose Rivera",57,Male,32782.85,"Region VII",571.29,"2026-01-06 07:05:25",571.29,0.80,36,1371.10,Bronze
1905,"Luz Torres",76,Female,31971.47,"Region IV-A",570.26,"2026-01-06 07:05:25",570.26,0.80,36,1368.62,Bronze
6375,"Juan Lopez",65,Other,57813.17,"Region X",569.67,"2026-01-06 07:05:25",569.67,0.80,36,1367.21,Bronze
1149,"Jose Martinez",26,Male,11902.16,"Region III",1139.24,"2026-01-06 07:05:25",1139.24,1.20,12,1367.09,Bronze
389,"Rafael Fernandez",42,Female,51259.62,"Region III",683.35,"2026-01-06 07:05:25",683.35,0.80,30,1366.70,Bronze
6271,"Carmen Garcia",69,Female,55347.33,"Region IX",569.08,"2026-01-06 07:05:25",569.08,0.80,36,1365.79,Bronze
6755,"Jose Garcia",24,Male,20086.31,"Region IV-A",1136.41,"2026-01-06 07:05:25",1136.41,1.20,12,1363.69,Bronze
3284,"Juan Reyes",45,Female,43684.46,"Region XII",852.25,"2026-01-06 07:05:25",852.25,0.80,24,1363.60,Bronze
200,"Ana Dela Cruz",32,Male,68213.87,NCR,851.53,"2026-01-06 07:05:25",851.53,0.80,24,1362.45,Bronze
6618,"Elena Fernandez",22,Other,37803.88,"Region V",1135.14,"2026-01-06 07:05:25",1135.14,1.20,12,1362.17,Bronze
4604,"Carmen Rodriguez",31,Female,53142.27,"Region VI",851.20,"2026-01-06 07:05:25",851.20,0.80,24,1361.92,Bronze
9966,"Juan Garcia",49,Male,37422.03,BARMM,851.14,"2026-01-06 07:05:25",851.14,0.80,24,1361.82,Bronze
2335,"Elena Garcia",56,Other,17930.30,NCR,566.36,"2026-01-06 07:05:25",566.36,0.80,36,1359.26,Bronze
780,"Elena Fernandez",19,Female,25779.76,"Region VII",1132.70,"2026-01-06 07:05:25",1132.70,1.20,12,1359.24,Bronze
1288,"Rafael Martinez",74,Other,21241.00,"Region IX",566.11,"2026-01-06 07:05:25",566.11,0.80,36,1358.66,Bronze
5494,"Juan Rivera",28,Other,17677.85,"Region IX",1129.17,"2026-01-06 07:05:25",1129.17,1.20,12,1355.00,Bronze
6951,"Luz Martinez",42,Female,50660.24,"Region IX",677.49,"2026-01-06 07:05:25",677.49,0.80,30,1354.98,Bronze
1688,"Carmen Rodriguez",71,Male,56721.56,"Region VI",564.54,"2026-01-06 07:05:25",564.54,0.80,36,1354.90,Bronze
7305,"Maria Rodriguez",23,Male,75611.45,"Region VIII",562.43,"2026-01-06 07:05:25",562.43,0.80,36,1349.83,Bronze
8252,"Rafael Garcia",41,Female,78551.88,"Region IX",561.29,"2026-01-06 07:05:25",561.29,0.80,36,1347.10,Bronze
9187,"Ana Rivera",37,Female,71000.83,"Region XI",560.83,"2026-01-06 07:05:25",560.83,0.80,36,1345.99,Bronze
7986,"Ana Rodriguez",35,Male,51342.96,CAR,839.73,"2026-01-06 07:05:25",839.73,0.80,24,1343.57,Bronze
1032,"Pedro Martinez",21,Other,46472.74,"Region XII",1119.42,"2026-01-06 07:05:25",1119.42,1.20,12,1343.30,Bronze
9281,"Carlos Reyes",34,Female,50401.70,"Region III",838.61,"2026-01-06 07:05:25",838.61,0.80,24,1341.78,Bronze
3261,"Elena Martinez",26,Male,68371.48,"Region VIII",837.57,"2026-01-06 07:05:25",837.57,0.80,24,1340.11,Bronze
5010,"Rafael Rodriguez",54,Other,59537.33,"Region X",558.33,"2026-01-06 07:05:25",558.33,0.80,36,1339.99,Bronze
1764,"Luz Dela Cruz",53,Other,20662.45,"Region III",555.90,"2026-01-06 07:05:25",555.90,0.80,36,1334.16,Bronze
8191,"Carlos Martinez",19,Other,54367.76,"Region IV-A",832.79,"2026-01-06 07:05:25",832.79,0.80,24,1332.46,Bronze
2222,"Juan Garcia",56,Female,22679.07,"Region XIII",554.53,"2026-01-06 07:05:25",554.53,0.80,36,1330.87,Bronze
2864,"Maria Rodriguez",18,Female,25350.86,"Region XIII",1108.98,"2026-01-06 07:05:25",1108.98,1.20,12,1330.78,Bronze
4125,"Juan Rivera",28,Other,37134.23,"Region VIII",1108.97,"2026-01-06 07:05:25",1108.97,1.20,12,1330.76,Bronze
5674,"Juan Torres",48,Female,31811.33,"Region I",830.15,"2026-01-06 07:05:25",830.15,0.80,24,1328.24,Bronze
7075,"Juan Santos",47,Female,12279.69,"Region VIII",830.04,"2026-01-06 07:05:25",830.04,0.80,24,1328.06,Bronze
3809,"Rafael Lopez",31,Male,66914.35,"Region IV-B",828.70,"2026-01-06 07:05:25",828.70,0.80,24,1325.92,Bronze
1434,"Pedro Fernandez",39,Male,96433.42,"Region II",551.57,"2026-01-06 07:05:25",551.57,0.80,36,1323.77,Bronze
1579,"Carlos Reyes",44,Male,23823.50,"Region XIII",827.27,"2026-01-06 07:05:25",827.27,0.80,24,1323.63,Bronze
907,"Luz Lopez",35,Female,74517.25,NCR,550.53,"2026-01-06 07:05:25",550.53,0.80,36,1321.27,Bronze
8599,"Rafael Reyes",48,Other,50272.06,"Region XII",659.76,"2026-01-06 07:05:25",659.76,0.80,30,1319.52,Bronze
9678,"Jose Rodriguez",58,Other,47998.41,"Region V",549.50,"2026-01-06 07:05:25",549.50,0.80,36,1318.80,Bronze
2473,"Luz Lopez",27,Other,21994.48,"Region XIII",1098.70,"2026-01-06 07:05:25",1098.70,1.20,12,1318.44,Bronze
3205,"Carmen Garcia",51,Male,47711.24,"Region V",549.16,"2026-01-06 07:05:25",549.16,0.80,36,1317.98,Bronze
7261,"Carlos Santos",76,Female,12697.69,"Region V",549.16,"2026-01-06 07:05:25",549.16,0.80,36,1317.98,Bronze
9174,"Carmen Rodriguez",22,Male,98350.00,"Region XI",548.37,"2026-01-06 07:05:25",548.37,0.80,36,1316.09,Bronze
1147,"Jose Martinez",33,Other,59034.33,"Region I",822.43,"2026-01-06 07:05:25",822.43,0.80,24,1315.89,Bronze
9264,"Juan Rivera",21,Female,69632.88,"Region II",821.48,"2026-01-06 07:05:25",821.48,0.80,24,1314.37,Bronze
7031,"Ana Torres",51,Female,14727.54,"Region VIII",547.29,"2026-01-06 07:05:25",547.29,0.80,36,1313.50,Bronze
8456,"Luz Rivera",41,Male,22192.39,"Region VI",820.65,"2026-01-06 07:05:25",820.65,0.80,24,1313.04,Bronze
7820,"Carmen Rodriguez",42,Female,27153.13,"Region VI",820.61,"2026-01-06 07:05:25",820.61,0.80,24,1312.98,Bronze
5275,"Maria Reyes",54,Female,31048.38,BARMM,546.77,"2026-01-06 07:05:25",546.77,0.80,36,1312.25,Bronze
2290,"Maria Reyes",65,Male,24384.60,"Region VI",546.06,"2026-01-06 07:05:25",546.06,0.80,36,1310.54,Bronze
3484,"Juan Reyes",27,Other,92129.50,BARMM,545.68,"2026-01-06 07:05:25",545.68,0.80,36,1309.63,Bronze
4044,"Jose Martinez",49,Other,17928.09,"Region IX",817.92,"2026-01-06 07:05:25",817.92,0.80,24,1308.67,Bronze
2779,"Luz Garcia",24,Male,20182.22,"Region IV-A",1090.44,"2026-01-06 07:05:25",1090.44,1.20,12,1308.53,Bronze
5687,"Carmen Rodriguez",23,Male,99153.36,"Region XI",544.07,"2026-01-06 07:05:25",544.07,0.80,36,1305.77,Bronze
1772,"Maria Dela Cruz",24,Male,24947.55,"Region XIII",1088.01,"2026-01-06 07:05:25",1088.01,1.20,12,1305.61,Bronze
3736,"Elena Lopez",21,Male,31911.95,"Region IV-B",1087.70,"2026-01-06 07:05:25",1087.70,1.20,12,1305.24,Bronze
5391,"Rafael Martinez",68,Female,31414.66,"Region VII",543.21,"2026-01-06 07:05:25",543.21,0.80,36,1303.70,Bronze
5152,"Rafael Dela Cruz",72,Male,53086.98,"Region IX",542.42,"2026-01-06 07:05:25",542.42,0.80,36,1301.81,Bronze
321,"Elena Torres",56,Other,17861.81,"Region V",542.27,"2026-01-06 07:05:25",542.27,0.80,36,1301.45,Bronze
1002,"Rafael Reyes",42,Female,79388.53,"Region IX",541.65,"2026-01-06 07:05:25",541.65,0.80,36,1299.96,Bronze
6854,"Elena Martinez",55,Female,12454.41,NCR,541.05,"2026-01-06 07:05:25",541.05,0.80,36,1298.52,Bronze
7874,"Pedro Rivera",67,Male,58608.26,"Region I",540.81,"2026-01-06 07:05:25",540.81,0.80,36,1297.94,Bronze
3605,"Maria Santos",29,Other,13663.52,"Region V",1080.62,"2026-01-06 07:05:25",1080.62,1.20,12,1296.74,Bronze
5465,"Luz Fernandez",24,Other,38971.80,"Region XI",1078.50,"2026-01-06 07:05:25",1078.50,1.20,12,1294.20,Bronze
7324,"Ana Lopez",60,Female,20545.10,"Region IX",539.02,"2026-01-06 07:05:25",539.02,0.80,36,1293.65,Bronze
3503,"Pedro Reyes",19,Female,77627.01,"Region IX",538.98,"2026-01-06 07:05:25",538.98,0.80,36,1293.55,Bronze
1003,"Juan Reyes",19,Female,11720.07,"Region XII",1077.52,"2026-01-06 07:05:25",1077.52,1.20,12,1293.02,Bronze
3723,"Maria Torres",27,Female,54802.35,"Region X",806.99,"2026-01-06 07:05:25",806.99,0.80,24,1291.18,Bronze
7321,"Elena Torres",78,Female,28793.60,"Region I",536.24,"2026-01-06 07:05:25",536.24,0.80,36,1286.98,Bronze
5344,"Elena Fernandez",59,Other,34294.25,"Region X",535.46,"2026-01-06 07:05:25",535.46,0.80,36,1285.10,Bronze
6919,"Rafael Santos",78,Male,28706.83,"Region XIII",534.95,"2026-01-06 07:05:25",534.95,0.80,36,1283.88,Bronze
2551,"Luz Fernandez",18,Female,30099.15,"Region X",1069.82,"2026-01-06 07:05:25",1069.82,1.20,12,1283.78,Bronze
4781,"Elena Dela Cruz",38,Female,81115.92,"Region III",534.77,"2026-01-06 07:05:25",534.77,0.80,36,1283.45,Bronze
67,"Elena Rivera",41,Other,55183.67,"Region X",641.42,"2026-01-06 07:05:25",641.42,0.80,30,1282.84,Bronze
5316,"Rafael Dela Cruz",57,Male,32906.30,"Region I",534.35,"2026-01-06 07:05:25",534.35,0.80,36,1282.44,Bronze
8452,"Rafael Reyes",66,Male,48705.90,"Region IX",534.27,"2026-01-06 07:05:25",534.27,0.80,36,1282.25,Bronze
7752,"Rafael Rivera",71,Female,14389.95,"Region II",534.02,"2026-01-06 07:05:25",534.02,0.80,36,1281.65,Bronze
3667,"Elena Santos",63,Other,46338.54,"Region XII",533.87,"2026-01-06 07:05:25",533.87,0.80,36,1281.29,Bronze
2607,"Ana Rivera",44,Male,19159.42,"Region III",799.17,"2026-01-06 07:05:25",799.17,0.80,24,1278.67,Bronze
4842,"Juan Dela Cruz",19,Male,25710.13,"Region X",1064.57,"2026-01-06 07:05:25",1064.57,1.20,12,1277.48,Bronze
3126,"Luz Lopez",21,Female,27262.55,"Region VII",1063.94,"2026-01-06 07:05:25",1063.94,1.20,12,1276.73,Bronze
6858,"Pedro Rivera",21,Male,88025.95,"Region X",531.58,"2026-01-06 07:05:25",531.58,0.80,36,1275.79,Bronze
9377,"Rafael Fernandez",23,Other,24167.92,"Region I",1062.77,"2026-01-06 07:05:25",1062.77,1.20,12,1275.32,Bronze
2681,"Jose Martinez",39,Male,63386.05,BARMM,795.13,"2026-01-06 07:05:25",795.13,0.80,24,1272.21,Bronze
5037,"Pedro Lopez",44,Female,52570.40,"Region III",635.86,"2026-01-06 07:05:25",635.86,0.80,30,1271.72,Bronze
6894,"Pedro Reyes",23,Female,75530.30,"Region XII",529.57,"2026-01-06 07:05:25",529.57,0.80,36,1270.97,Bronze
2301,"Pedro Reyes",56,Female,55719.87,CAR,529.20,"2026-01-06 07:05:25",529.20,0.80,36,1270.08,Bronze
7231,"Luz Rivera",38,Other,95313.52,"Region IV-B",528.83,"2026-01-06 07:05:25",528.83,0.80,36,1269.19,Bronze
8572,"Jose Torres",27,Female,97232.04,"Region IV-B",528.46,"2026-01-06 07:05:25",528.46,0.80,36,1268.30,Bronze
8847,"Pedro Lopez",37,Other,61491.18,"Region X",792.44,"2026-01-06 07:05:25",792.44,0.80,24,1267.90,Bronze
5828,"Elena Dela Cruz",28,Other,41670.34,"Region V",1055.79,"2026-01-06 07:05:25",1055.79,1.20,12,1266.95,Bronze
1926,"Luz Garcia",40,Male,40140.05,"Region XI",791.54,"2026-01-06 07:05:25",791.54,0.80,24,1266.46,Bronze
5149,"Carmen Dela Cruz",70,Male,37235.28,BARMM,527.61,"2026-01-06 07:05:25",527.61,0.80,36,1266.26,Bronze
1310,"Jose Rodriguez",47,Other,49706.27,"Region III",790.76,"2026-01-06 07:05:25",790.76,0.80,24,1265.22,Bronze
2617,"Carmen Garcia",39,Female,77195.74,"Region IX",526.89,"2026-01-06 07:05:25",526.89,0.80,36,1264.54,Bronze
277,"Maria Dela Cruz",74,Female,21047.41,"Region VI",526.75,"2026-01-06 07:05:25",526.75,0.80,36,1264.20,Bronze
3024,"Jose Fernandez",20,Female,26289.01,"Region VII",1053.11,"2026-01-06 07:05:25",1053.11,1.20,12,1263.73,Bronze
7976,"Ana Santos",63,Female,17833.92,"Region V",526.27,"2026-01-06 07:05:25",526.27,0.80,36,1263.05,Bronze
2308,"Carmen Rivera",23,Female,19345.58,CAR,1050.22,"2026-01-06 07:05:25",1050.22,1.20,12,1260.26,Bronze
9349,"Juan Fernandez",58,Female,38000.19,"Region VII",524.60,"2026-01-06 07:05:25",524.60,0.80,36,1259.04,Bronze
3107,"Pedro Rivera",76,Other,55422.80,"Region XIII",524.42,"2026-01-06 07:05:25",524.42,0.80,36,1258.61,Bronze
4106,"Jose Reyes",41,Male,17515.80,"Region IX",785.70,"2026-01-06 07:05:25",785.70,0.80,24,1257.12,Bronze
6247,"Maria Santos",38,Female,81280.09,"Region III",523.79,"2026-01-06 07:05:25",523.79,0.80,36,1257.10,Bronze
9929,"Carmen Martinez",77,Female,18184.54,"Region III",523.10,"2026-01-06 07:05:25",523.10,0.80,36,1255.44,Bronze
2873,"Rafael Rodriguez",47,Male,35432.86,BARMM,784.36,"2026-01-06 07:05:25",784.36,0.80,24,1254.98,Bronze
851,"Juan Santos",49,Female,69985.18,"Region IV-B",627.23,"2026-01-06 07:05:25",627.23,0.80,30,1254.46,Bronze
9409,"Rafael Santos",29,Other,13910.11,"Region V",1044.77,"2026-01-06 07:05:25",1044.77,1.20,12,1253.72,Bronze
3790,"Carmen Dela Cruz",62,Female,59745.42,"Region I",521.89,"2026-01-06 07:05:25",521.89,0.80,36,1252.54,Bronze
3052,"Carmen Rivera",29,Other,18286.84,"Region IX",1043.15,"2026-01-06 07:05:25",1043.15,1.20,12,1251.78,Bronze
5628,"Carmen Santos",38,Other,53277.42,"Region IV-A",782.10,"2026-01-06 07:05:25",782.10,0.80,24,1251.36,Bronze
8185,"Carlos Reyes",42,Male,31940.53,BARMM,781.31,"2026-01-06 07:05:25",781.31,0.80,24,1250.10,Bronze
1290,"Carmen Martinez",19,Female,53757.36,"Region XIII",780.13,"2026-01-06 07:05:25",780.13,0.80,24,1248.21,Bronze
9485,"Carlos Torres",63,Female,42029.98,"Region II",520.00,"2026-01-06 07:05:25",520.00,0.80,36,1248.00,Bronze
9074,"Carmen Martinez",22,Other,89062.01,"Region XIII",519.99,"2026-01-06 07:05:25",519.99,0.80,36,1247.98,Bronze
4173,"Ana Torres",44,Male,95082.81,"Region VII",519.91,"2026-01-06 07:05:25",519.91,0.80,36,1247.78,Bronze
7023,"Carmen Santos",42,Other,46094.45,"Region III",779.55,"2026-01-06 07:05:25",779.55,0.80,24,1247.28,Bronze
5358,"Carmen Santos",28,Other,17757.89,"Region IX",1039.29,"2026-01-06 07:05:25",1039.29,1.20,12,1247.15,Bronze
7203,"Pedro Lopez",29,Male,32566.58,"Region XI",1037.48,"2026-01-06 07:05:25",1037.48,1.20,12,1244.98,Bronze
7295,"Elena Rivera",52,Other,34184.70,BARMM,518.41,"2026-01-06 07:05:25",518.41,0.80,36,1244.18,Bronze
4518,"Carlos Rodriguez",39,Male,53400.84,"Region VI",777.08,"2026-01-06 07:05:25",777.08,0.80,24,1243.33,Bronze
9529,"Jose Santos",33,Male,87019.85,"Region XIII",517.90,"2026-01-06 07:05:25",517.90,0.80,36,1242.96,Bronze
798,"Ana Dela Cruz",32,Other,81443.33,"Region III",517.63,"2026-01-06 07:05:25",517.63,0.80,36,1242.31,Bronze
6877,"Elena Rodriguez",58,Other,33710.66,"Region X",517.62,"2026-01-06 07:05:25",517.62,0.80,36,1242.29,Bronze
2869,"Jose Dela Cruz",39,Other,77461.78,"Region V",517.25,"2026-01-06 07:05:25",517.25,0.80,36,1241.40,Bronze
1309,"Ana Reyes",19,Female,95982.60,"Region VII",517.17,"2026-01-06 07:05:25",517.17,0.80,36,1241.21,Bronze
2606,"Elena Reyes",51,Other,23806.39,"Region XIII",516.75,"2026-01-06 07:05:25",516.75,0.80,36,1240.20,Bronze
142,"Carlos Santos",63,Other,32314.77,"Region I",516.38,"2026-01-06 07:05:25",516.38,0.80,36,1239.31,Bronze
4678,"Maria Garcia",27,Male,16947.05,"Region V",1032.25,"2026-01-06 07:05:25",1032.25,1.20,12,1238.70,Bronze
8761,"Elena Lopez",22,Female,13872.96,"Region XII",1031.53,"2026-01-06 07:05:25",1031.53,1.20,12,1237.84,Bronze
936,"Jose Dela Cruz",44,Male,38407.45,"Region II",773.18,"2026-01-06 07:05:25",773.18,0.80,24,1237.09,Bronze
5576,"Jose Reyes",43,Male,42232.21,"Region XII",772.66,"2026-01-06 07:05:25",772.66,0.80,24,1236.26,Bronze
4904,"Maria Rodriguez",19,Other,45051.36,"Region XII",1030.15,"2026-01-06 07:05:25",1030.15,1.20,12,1236.18,Bronze
2518,"Rafael Martinez",70,Female,56081.55,"Region X",514.86,"2026-01-06 07:05:25",514.86,0.80,36,1235.66,Bronze
89,"Jose Garcia",29,Female,47106.03,"Region XII",1029.16,"2026-01-06 07:05:25",1029.16,1.20,12,1234.99,Bronze
8251,"Pedro Garcia",50,Male,18782.21,CAR,513.67,"2026-01-06 07:05:25",513.67,0.80,36,1232.81,Bronze
8347,"Maria Lopez",31,Male,95210.49,"Region XI",510.78,"2026-01-06 07:05:25",510.78,0.80,36,1225.87,Bronze
7962,"Juan Reyes",30,Male,89946.46,"Region VII",510.72,"2026-01-06 07:05:25",510.72,0.80,36,1225.73,Bronze
705,"Elena Rodriguez",39,Female,63200.04,"Region IV-B",766.04,"2026-01-06 07:05:25",766.04,0.80,24,1225.66,Bronze
1881,"Ana Garcia",62,Male,31943.03,"Region IV-A",510.61,"2026-01-06 07:05:25",510.61,0.80,36,1225.46,Bronze
4979,"Ana Lopez",42,Male,32095.74,"Region IV-B",762.85,"2026-01-06 07:05:25",762.85,0.80,24,1220.56,Bronze
7191,"Ana Garcia",60,Male,49469.41,"Region XII",508.44,"2026-01-06 07:05:25",508.44,0.80,36,1220.26,Bronze
9740,"Luz Garcia",76,Female,22386.72,"Region VI",508.28,"2026-01-06 07:05:25",508.28,0.80,36,1219.87,Bronze
2370,"Luz Rodriguez",61,Male,40242.82,"Region IV-B",507.84,"2026-01-06 07:05:25",507.84,0.80,36,1218.82,Bronze
7014,"Juan Reyes",21,Female,12934.89,"Region III",1014.75,"2026-01-06 07:05:25",1014.75,1.20,12,1217.70,Bronze
